"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
41404666,"0.2 ML Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin] Box of 20 by Veron","Drug","RxNorm Extension","Marketed Product","S","OMOP2602628","2017-08-24","2099-12-31",
439276,"Uncomplicated arteriosclerotic dementia","Condition","SNOMED","Clinical Finding","S","191463004","1970-01-01","2099-12-31",
45216630,"warfarin sodium 2.5 MG Oral Tablet [Jantoven]","Drug","NDC","11-digit NDC",,"00832121301","2009-08-01","2099-12-31",
36509962,"dabigatran etexilate 150 MG Oral Capsule [Pradaxa] by Cc","Drug","RxNorm Extension","Marketed Product","S","OMOP4835777","2019-09-04","2099-12-31",
46270111,"Nontraumatic subarachnoid hemorrhage with brain compression","Condition","SNOMED","Clinical Finding","S","141091000119105","2015-07-31","2099-12-31",
44835103,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness","Condition","ICD9CM","5-dig billing code",,"800.31","1970-01-01","2099-12-31",
2721567,"Home transfusion of blood product(s); administrative services, professional pharmacy services, care coordination and all necessary supplies and equipment (blood products, drugs, and nursing visits coded separately), per diem","Procedure","HCPCS","HCPCS","S","S9538","2002-01-01","2099-12-31",
40898732,"Enoxaparin 133 MG/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2096694","2017-08-24","2099-12-31",
43645287,"4 ML Dalteparin 900 MG/ML Injectable Solution [Fragmin] Box of 5","Drug","RxNorm Extension","Quant Branded Box","S","OMOP763793","2017-08-24","2099-12-31",
41338111,"1 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP2536073","2017-08-24","2099-12-31",
4146412,"Secondary arthroplasty of hip for correction of congenital deformity","Procedure","SNOMED","Procedure","S","265745003","1970-01-01","2099-12-31",
4115355,"Hemarthrosis of the ankle","Condition","SNOMED","Clinical Finding","S","202415003","1970-01-01","2099-12-31",
41411506,"0.8 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 10 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2609468","2017-08-24","2099-12-31",
43164909,"0.2 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 6 by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP505951","2017-08-24","2099-12-31",
41195797,"rivaroxaban 20 MG Oral Tablet [Xarelto] Box of 98 by Axicorp","Drug","RxNorm Extension","Marketed Product","S","OMOP2393759","2017-08-24","2099-12-31",
4046359,"Partial anterior cerebral circulation infarction","Condition","SNOMED","Clinical Finding","S","230695002","1970-01-01","2099-12-31",
37209140,"Open bicondylar fracture of upper end of right tibia","Condition","SNOMED","Clinical Finding","S","10836781000119101","2019-07-31","2099-12-31",
41411598,"0.8 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 12 by Bb Farma","Drug","RxNorm Extension","Marketed Product","S","OMOP2609560","2017-08-24","2099-12-31",
41411823,"0.8 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Klexane] Box of 20","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2609785","2017-08-24","2099-12-31",
45257447,"warfarin sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51672402707","2009-08-01","2099-12-31",
21137613,"0.4 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP286084","2017-08-24","2099-12-31",
45128755,"Warfarin Sodium 3 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00179200271","2009-08-01","2012-06-01","D"
4161134,"Percutaneous thrombectomy using fluoroscopic guidance","Procedure","SNOMED","Procedure","S","432947000","2009-01-31","2099-12-31",
41406946,"0.4 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 20 by Opti","Drug","RxNorm Extension","Marketed Product","S","OMOP2604908","2017-08-24","2099-12-31",
41101759,"rivaroxaban 15 MG Oral Tablet [Xarelto] Box of 14 by Orifarm Leverkus","Drug","RxNorm Extension","Marketed Product","S","OMOP2299721","2017-08-24","2099-12-31",
43181740,"rivaroxaban 10 MG Delayed Release Oral Tablet [Xarelto] Box of 10 by Bayer","Drug","RxNorm Extension","Marketed Product","S","OMOP472892","2017-08-24","2099-12-31",
21119736,"apixaban 5 MG Oral Tablet [Eliquis] Box of 28 by Bristol Myers Squibb","Drug","RxNorm Extension","Marketed Product","S","OMOP328574","2017-08-24","2099-12-31",
41064813,"Enoxaparin 133 MG/ML Prefilled Syringe [Clexane] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2262775","2017-08-24","2099-12-31",
43684051,"0.2 ML Enoxaparin 10000 UNT/ML Injectable Solution [Clexane]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP715158","2017-08-24","2099-12-31",
44132974,"0.8 ML Enoxaparin 150 MG/ML Injectable Solution","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP1127605","2017-08-24","2099-12-31",
41404922,"0.2 ML Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 5 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP2602884","2017-08-24","2099-12-31",
440550,"Cortex contusion with open intracranial wound AND concussion","Condition","SNOMED","Clinical Finding","S","73413009","1970-01-01","2099-12-31",
41328766,"1 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 20 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2526728","2017-08-24","2099-12-31",
2725252,"Bypass Coronary Artery, Two Arteries from Coronary Vein with Intraluminal Device, Percutaneous Approach","Procedure","ICD10PCS","ICD10PCS","S","02113D4","2014-04-22","2099-12-31",
765922,"Acute deep venous thrombosis of left internal jugular vein","Condition","SNOMED","Clinical Finding","S","285511000119100","2018-01-31","2099-12-31",
2725278,"Bypass Coronary Artery, Two Arteries from Aorta with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","02114KW","2014-04-22","2099-12-31",
40160970,"0.3 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe","Drug","RxNorm","Quant Clinical Drug","S","854228","2009-07-05","2099-12-31",
21059070,"0.2 ML Dalteparin 25000 UNT/ML Prefilled Syringe Box of 10 by Ennogen","Drug","RxNorm Extension","Marketed Product","S","OMOP285393","2017-08-24","2099-12-31",
43286698,"0.6 ML Dalteparin 25000 UNT/ML Injection Box of 2","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP559969","2017-08-24","2099-12-31",
43264879,"0.8 ML Enoxaparin 150 MG/ML Injection Box of 10","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP560099","2017-08-24","2099-12-31",
40160974,"0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]","Drug","RxNorm","Quant Branded Drug","S","854236","2009-07-05","2099-12-31",
4119601,"Lone atrial fibrillation","Condition","SNOMED","Clinical Finding","S","233910005","1970-01-01","2099-12-31",
42972018,"Warfarin 5 MG [KUFARIN]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP4698427","2018-08-21","2099-12-31",
760574,"Pathological fracture of right tibia due to neoplasm","Condition","SNOMED","Clinical Finding","S","11304841000119108","2018-01-31","2099-12-31",
41404952,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 90 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP2602914","2017-08-24","2099-12-31",
41406653,"0.4 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 10 by Mtk","Drug","RxNorm Extension","Marketed Product","S","OMOP2604615","2017-08-24","2099-12-31",
43749995,"Dalteparin 227 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP692937","2017-08-24","2099-12-31",
21056310,"Warfarin 0.5 MG Oral Tablet by Actavis","Drug","RxNorm Extension","Marketed Product","S","OMOP267614","2017-08-24","2099-12-31",
43845974,"0.3 ML Dalteparin 227 MG/ML Injectable Solution [Fragmin] Box of 50","Drug","RxNorm Extension","Quant Branded Box","S","OMOP715893","2017-08-24","2099-12-31",
2724739,"Bypass Coronary Artery, One Artery from Right Internal Mammary, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","02100Z8","2014-04-22","2099-12-31",
41405025,"0.2 ML Dalteparin 12.5 UNT/ML Prefilled Syringe [Fragmin] Box of 5 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2602987","2017-08-24","2099-12-31",
36507260,"0.4 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] by Docpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP4835255","2019-09-04","2099-12-31",
43292090,"0.8 ML Enoxaparin 100 MG/ML Injection [Clexane] Box of 10","Drug","RxNorm Extension","Quant Branded Box","S","OMOP560112","2017-08-24","2099-12-31",
41368918,"10 ML Enoxaparin 10 UNT/ML Injectable Solution Box of 5","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2566880","2017-08-24","2099-12-31",
40719120,"0.8 ML Enoxaparin 100 MG/ML Injectable Solution by ROVI Biotech","Drug","RxNorm Extension","Marketed Product","S","OMOP4738143","2018-06-04","2099-12-31",
437834,"Non-autoimmune hemolytic anemia","Condition","SNOMED","Clinical Finding","S","191216004","1970-01-01","2099-12-31",
4293019,"Thrombectomy with catheter of subclavian artery by neck incision","Procedure","SNOMED","Procedure","S","3758004","1970-01-01","2099-12-31",
41159143,"Enoxaparin 10000 UNT/ML Prefilled Syringe [Clexane]","Drug","RxNorm Extension","Branded Drug","S","OMOP2357105","2017-08-24","2099-12-31",
41329457,"1 ML Dalteparin 10000 UNT/ML Injectable Solution [Fragmin] Box of 10 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP2527419","2017-08-24","2099-12-31",
41406181,"0.4 ML Enoxaparin 10000 UNT/ML Prefilled Syringe Box of 50","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2604143","2017-08-24","2099-12-31",
45345343,"Warfarin Sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016027787","2009-10-01","2012-06-01","D"
41292516,"dabigatran etexilate 150 MG Oral Capsule [Pradaxa] Box of 60 by Docpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2490478","2017-08-24","2099-12-31",
35785081,"0.2 ML Dalteparin 25000 UNT/ML Injectable Solution Box of 10 by Ennogen","Drug","RxNorm Extension","Marketed Product","S","OMOP2786542","2017-08-24","2099-12-31",
378573,"Closed fracture of base of skull with cerebral laceration AND/OR contusion","Condition","SNOMED","Clinical Finding","S","91589002","1970-01-01","2099-12-31",
40163528,"Warfarin Sodium 2 MG [Jantoven]","Drug","RxNorm","Branded Drug Comp","S","855305","2009-08-02","2099-12-31",
4035152,"Thromboendarterectomy with graft of carotid artery by neck incision","Procedure","SNOMED","Procedure","S","15023006","1970-01-01","2099-12-31",
41405062,"0.2 ML Enoxaparin 10000 UNT/ML Prefilled Syringe [Clexane] Box of 10 by Axicorp","Drug","RxNorm Extension","Marketed Product","S","OMOP2603024","2017-08-24","2099-12-31",
21088519,"0.4 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] by DE","Drug","RxNorm Extension","Marketed Product","S","OMOP286074","2017-08-24","2099-12-31",
41257671,"rivaroxaban 15 MG Delayed Release Oral Tablet [Xarelto] Box of 98 by ADL","Drug","RxNorm Extension","Marketed Product","S","OMOP2455633","2017-08-24","2099-12-31",
43702327,"0.6 ML Enoxaparin 100 MG/ML Injectable Solution Box of 20","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP720598","2017-08-24","2099-12-31",
44829419,"Contusion of toe","Condition","ICD9CM","4-dig billing code",,"924.3","1970-01-01","2099-12-31",
41410713,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2608675","2017-08-24","2099-12-31",
36248614,"Savaysa Oral Product","Drug","RxNorm","Branded Dose Group","C","1599547","2016-08-01","2099-12-31",
760251,"Closed fracture of proximal end of left tibia","Condition","SNOMED","Clinical Finding","S","10925201000119100","2018-01-31","2099-12-31",
4170199,"Thrombectomy with catheter of innominate artery by thoracic incision","Procedure","SNOMED","Procedure","S","48195000","1970-01-01","2099-12-31",
1314361,"Patients using hospice services any time during the measurement period","Observation","HCPCS","HCPCS","S","G9688","2017-01-01","2099-12-31",
41405173,"0.2 ML Dalteparin 12.5 UNT/ML Prefilled Syringe [Fragmin] Box of 35 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP2603135","2017-08-24","2099-12-31",
40929840,"Enoxaparin 5 UNT/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2127802","2017-08-24","2099-12-31",
40176346,"Dalteparin Sodium 2500 UNT/ML [Fragmin]","Drug","RxNorm","Branded Drug Comp","S","978775","2010-06-06","2099-12-31",
44958465,"Warfarin Sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00179139070","2009-08-01","2012-06-01","D"
4024656,"Transfusion of blood product","Procedure","SNOMED","Procedure","S","116859006","1970-01-01","2099-12-31",
41411594,"0.8 ML fondaparinux 12.5 MG/ML Prefilled Syringe [Arixtra] Box of 7 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP2609556","2017-08-24","2099-12-31",
4213109,"Fracture of tibia AND fibula","Condition","SNOMED","Clinical Finding","S","414293001","1970-01-01","2099-12-31",
40177153,"0.3 ML Dalteparin Sodium 25000 UNT/ML Prefilled Syringe [Fragmin]","Drug","RxNorm","Quant Branded Drug","S","978737","2010-06-06","2099-12-31",
45336257,"warfarin sodium 1 MG Oral Tablet [Jantoven]","Drug","NDC","11-digit NDC",,"00832121189","2009-12-01","2099-12-31",
43295933,"Enoxaparin 100 MG/ML Injection Box of 100","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP551803","2017-08-24","2099-12-31",
45277026,"Warfarin Sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"57866994602","2009-10-01","2012-06-01","D"
45350857,"Warfarin Sodium 3 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00182267410","2009-08-01","2011-02-01","D"
2774103,"Replacement of Left Knee Joint with Synthetic Substitute, Cemented, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","0SRD0J9","2014-04-22","2099-12-31",
45139239,"Warfarin Sodium 2.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"55045290100","2009-08-01","2012-06-01","D"
45191923,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"58016078789","2009-08-01","2012-06-01","D"
36717574,"Focal traumatic hemorrhage of brainstem","Condition","SNOMED","Clinical Finding","S","722623009","2017-01-31","2099-12-31",
41410169,"0.5 ML Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin] Box of 35","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2608131","2017-08-24","2099-12-31",
2617395,"END STAGE RENAL DISEASE (ESRD) RELATED SERVICES DURING THE COURSE OF TREATMENT, FOR PATIENTS 20 YEARS OF AGE AND OVER; WITH 4 OR MORE FACE-TO-FACE PHYSICIAN VISITS PER MONTH","Observation","HCPCS","HCPCS","S","G0317","1970-01-01","2013-08-28",
41240173,"rivaroxaban 15 MG Oral Tablet Box of 98","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2438135","2017-08-24","2099-12-31",
44830575,"Contusion of multiple sites of lower limb","Condition","ICD9CM","4-dig billing code",,"924.4","1970-01-01","2099-12-31",
43181738,"rivaroxaban 15 MG Delayed Release Oral Tablet","Drug","RxNorm Extension","Clinical Drug","S","OMOP472865","2017-08-24","2099-12-31",
762010,"Acute deep venous thrombosis of right axillary vein","Condition","SNOMED","Clinical Finding","S","285341000119109","2018-01-31","2099-12-31",
21147899,"2.5 ML argatroban 100 MG/ML Prefilled Syringe","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP305135","2017-08-24","2099-12-31",
45359045,"Warfarin Sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"50111092258","2009-10-01","2012-06-01","D"
41404695,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 10 by Aca Mueller","Drug","RxNorm Extension","Marketed Product","S","OMOP2602657","2017-08-24","2099-12-31",
45092273,"Warfarin Sodium 7.5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"66267060600","2009-08-01","2012-06-01","D"
40241334,"rivaroxaban 10 MG Oral Tablet [Xarelto]","Drug","RxNorm","Branded Drug","S","1114202","2011-07-31","2099-12-31",
40836554,"Enoxaparin 10 UNT/ML Prefilled Syringe Box of 20","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2034516","2017-08-24","2099-12-31",
36712986,"Atypical atrial flutter","Condition","SNOMED","Clinical Finding","S","15964901000119107","2017-01-31","2099-12-31",
45258889,"Warfarin Sodium 2.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"54868440001","2009-08-01","2019-07-01","D"
45766762,"Closed bicondylar fracture of tibial plateau","Condition","SNOMED","Clinical Finding","S","703998005","2015-01-31","2099-12-31",
45360369,"warfarin sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"52959092430","2009-08-01","2099-12-31",
44851488,"Warfarin Sodium 5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016097290","2009-08-01","2012-06-01","D"
41070324,"rivaroxaban 10 MG Delayed Release Oral Tablet [Xarelto] Box of 30 by Gerke","Drug","RxNorm Extension","Marketed Product","S","OMOP2268286","2017-08-24","2099-12-31",
43680615,"1 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 12","Drug","RxNorm Extension","Quant Branded Box","S","OMOP738099","2017-08-24","2099-12-31",
2721131,"Minimally invasive direct coronary artery bypass surgery involving mini-thoracotomy or mini-sternotomy surgery, performed under direct vision; using arterial graft(s), single coronary arterial graft","Procedure","HCPCS","HCPCS","S","S2205","2000-01-01","2099-12-31",
45122095,"Warfarin Sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"54868434900","2009-08-01","2019-07-01","D"
45205652,"Warfarin Sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51129302601","2009-10-01","2012-06-01","D"
21176929,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP285390","2017-08-24","2099-12-31",
40976605,"rivaroxaban 10 MG Delayed Release Oral Tablet [Xarelto] Box of 30 by Mevita","Drug","RxNorm Extension","Marketed Product","S","OMOP2174567","2017-08-24","2099-12-31",
35785099,"0.2 ML Dalteparin 12500 UNT/ML Injectable Solution [Fragmin] by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP2786560","2017-08-24","2099-12-31",
43519351,"0.8 ML fondaparinux 12.5 MG/ML Injectable Solution [Arixtra] Box of 7","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2806466","2017-08-29","2099-12-31",
759833,"Stress fracture of lateral condyle of right femur","Condition","SNOMED","Clinical Finding","S","10624611000119102","2018-01-31","2099-12-31",
43755909,"0.4 ML Dalteparin 227 MG/ML Injectable Solution [Fragmin] Box of 50","Drug","RxNorm Extension","Quant Branded Box","S","OMOP716642","2017-08-24","2099-12-31",
4163865,"Acute peptic ulcer without hemorrhage AND without perforation","Condition","SNOMED","Clinical Finding","S","45485004","1970-01-01","2099-12-31",
21124738,"rivaroxaban 10 MG Oral Tablet Box of 30","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP265757","2017-08-24","2099-12-31",
43165046,"0.8 ML fondaparinux 12.5 MG/ML Prefilled Syringe Box of 2","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP507479","2017-08-24","2099-12-31",
36787917,"edoxaban 30 MG Delayed Release Oral Tablet [Lixiana]","Drug","RxNorm Extension","Branded Drug","S","OMOP4776180","2018-09-01","2099-12-31",
439944,"Subarachnoid hemorrhage following injury without open intracranial wound AND with no loss of consciousness","Condition","SNOMED","Clinical Finding","S","35672006","1970-01-01","2099-12-31",
44907008,"warfarin sodium 2 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"00056017075","2009-08-01","2099-12-31",
44836318,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","Condition","ICD9CM","5-dig billing code",,"801.70","1970-01-01","2099-12-31",
44831634,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness","Condition","ICD9CM","5-dig billing code",,"804.13","1970-01-01","2099-12-31",
42872820,"Primary total prosthetic replacement of hip","Procedure","SNOMED","Procedure","S","450813004","2012-07-31","2099-12-31",
43592247,"10 ML Dalteparin 10000 UNT/ML Injectable Solution Box of 4","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP786421","2017-08-24","2099-12-31",
43520165,"0.75 ML Dalteparin 10000 UNT/ML Injectable Solution [Fragmin]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP2807280","2017-08-29","2099-12-31",
1314375,"Patients who use hospice services any time during the measurement period","Observation","HCPCS","HCPCS","S","G9702","2017-01-01","2099-12-31",
43737978,"0.4 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 20 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP716612","2017-08-24","2099-12-31",
21030354,"0.72 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 5","Drug","RxNorm Extension","Quant Branded Box","S","OMOP287761","2017-08-24","2099-12-31",
44874586,"Warfarin Sodium 2.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00406206401","2009-08-01","2013-11-01","D"
41410834,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 10 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP2608796","2017-08-24","2099-12-31",
38004242,"Ambulatory Medically Fragile Intants and Children Day Care Clinic/Center","Visit","NUCC","Visit","S","261QM3000X","1970-01-01","2099-12-31",
40160995,"1 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe","Drug","RxNorm","Quant Clinical Drug","S","854248","2009-07-05","2099-12-31",
45102868,"Warfarin Sodium 10 MG Oral Tablet","Drug","NDC","11-digit NDC",,"50111092910","2009-08-01","2012-06-01","D"
436460,"Acute gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction","Condition","SNOMED","Clinical Finding","S","77987006","1970-01-01","2099-12-31",
4046237,"Infarction of optic radiation","Condition","SNOMED","Clinical Finding","S","230523009","1970-01-01","2099-12-31",
43516752,"Enoxaparin 150 MG/ML Injectable Solution Box of 15","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2803867","2017-08-29","2099-12-31",
44825856,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","Condition","ICD9CM","5-dig billing code",,"804.64","1970-01-01","2099-12-31",
765540,"Acute deep venous thrombosis of left femoral vein","Condition","SNOMED","Clinical Finding","S","285391000119101","2018-01-31","2099-12-31",
45290922,"Warfarin Sodium 5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"50111092603","2009-08-01","2012-06-01","D"
41410266,"0.6 ML Enoxaparin 7.5 UNT/ML Prefilled Syringe","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP2608228","2017-08-24","2099-12-31",
41404982,"0.2 ML Enoxaparin 10000 UNT/ML Injectable Solution [Clexane] Box of 100 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP2602944","2017-08-24","2099-12-31",
43737948,"0.3 ML Dalteparin 227 MG/ML Injectable Solution [Fragmin] Box of 100","Drug","RxNorm Extension","Quant Branded Box","S","OMOP715895","2017-08-24","2099-12-31",
45090492,"warfarin sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"60429078501","2010-01-01","2099-12-31",
41148894,"Enoxaparin 10 UNT/ML Prefilled Syringe Box of 24","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2346856","2017-08-24","2099-12-31",
1592993,"betrixaban 40 MG Oral Capsule","Drug","RxNorm","Clinical Drug","S","1927856","2017-08-07","2099-12-31",
41404972,"0.2 ML Dalteparin 25 UNT/ML Prefilled Syringe Box of 5","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2602934","2017-08-24","2099-12-31",
762013,"Acute deep venous thrombosis of right femoral vein","Condition","SNOMED","Clinical Finding","S","285401000119104","2018-01-31","2099-12-31",
35805338,"EOF","Regimen","HemOnc","Regimen","S","17941","2019-05-27","2099-12-31",
2725255,"Bypass Coronary Artery, Two Arteries from Right Internal Mammary with Autologous Venous Tissue, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","0211498","2014-04-22","2099-12-31",
195309,"Eosinophilic gastritis","Condition","SNOMED","Clinical Finding","S","66329006","1970-01-01","2099-12-31",
21129250,"dabigatran etexilate 110 MG Oral Capsule [Pradaxa] by Waymade","Drug","RxNorm Extension","Marketed Product","S","OMOP278932","2017-08-24","2099-12-31",
4339833,"Removal of thrombus from pulmonary valve","Procedure","SNOMED","Procedure","S","232863006","1970-01-01","2099-12-31",
44827858,"Chronic or unspecified duodenal ulcer with hemorrhage and perforation, without mention of obstruction","Condition","ICD9CM","5-dig billing code",,"532.60","1970-01-01","2099-12-31",
41406403,"0.4 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 10 by Opti","Drug","RxNorm Extension","Marketed Product","S","OMOP2604365","2017-08-24","2099-12-31",
40931536,"apixaban 5 MG Oral Tablet Box of 100","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2129498","2017-08-24","2099-12-31",
2725398,"Bypass Coronary Artery, Four or More Arteries from Right Internal Mammary with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","02134K8","2014-04-22","2099-12-31",
41404995,"0.2 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 5 by Orifarm Leverkus","Drug","RxNorm Extension","Marketed Product","S","OMOP2602957","2017-08-24","2099-12-31",
44830147,"Chronic or unspecified gastrojejunal ulcer with hemorrhage and perforation, with obstruction","Condition","ICD9CM","5-dig billing code",,"534.61","1970-01-01","2099-12-31",
45230647,"warfarin sodium 4 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"00056016870","2009-08-01","2099-12-31",
41410672,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe Box of 90","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2608634","2017-08-24","2099-12-31",
41431612,"2.5 ML argatroban 100 MG/ML Injectable Solution","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP2629574","2017-08-24","2099-12-31",
44836943,"Other specified aplastic anemias","Condition","ICD9CM","5-dig billing code",,"284.89","1970-01-01","2099-12-31",
44788772,"Closed fracture of femur, upper epiphysis","Condition","SNOMED","Clinical Finding","S","198741000000106","2014-04-01","2099-12-31",
45233077,"Warfarin Sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00555083104","2009-08-01","2011-02-01","D"
760244,"Closed fracture of medial condyle of right proximal tibia","Condition","SNOMED","Clinical Finding","S","10924841000119103","2018-01-31","2099-12-31",
43216518,"Warfarin 2 MG Oral Tablet [Coumadin] Box of 20 by Bristol Myers Squibb","Drug","RxNorm Extension","Marketed Product","S","OMOP490250","2017-08-24","2099-12-31",
45175949,"Warfarin Sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"61392090490","2009-10-01","2012-06-01","D"
